_startDate,_endDate,_value
2020-04-17 20:53:48 +0200,2020-04-17 20:59:21 +0200,0.04629
2020-04-17 21:05:10 +0200,2020-04-17 21:05:45 +0200,0.01377
2020-04-17 21:15:40 +0200,2020-04-17 21:15:42 +0200,0.0027600000000000003
2020-04-18 01:39:21 +0200,2020-04-18 01:39:26 +0200,0.012440000000000001
2020-04-18 01:49:23 +0200,2020-04-18 01:49:31 +0200,0.01037
2020-04-18 02:22:49 +0200,2020-04-18 02:32:48 +0200,0.62637
2020-04-18 02:32:48 +0200,2020-04-18 02:42:49 +0200,0.34298
2020-04-18 02:42:49 +0200,2020-04-18 02:52:37 +0200,0.57353
2020-04-18 02:53:00 +0200,2020-04-18 02:53:15 +0200,0.00372
2020-04-18 03:13:43 +0200,2020-04-18 03:13:46 +0200,0.0015199999999999999
2020-04-18 03:26:20 +0200,2020-04-18 03:26:22 +0200,0.00824
2020-04-18 09:40:42 +0200,2020-04-18 09:40:45 +0200,0.0007
2020-04-18 10:12:13 +0200,2020-04-18 10:13:53 +0200,0.02815
2020-04-18 10:54:06 +0200,2020-04-18 11:03:05 +0200,0.02767
2020-04-18 11:07:22 +0200,2020-04-18 11:17:21 +0200,0.21206
2020-04-18 11:17:21 +0200,2020-04-18 11:27:22 +0200,0.1254
2020-04-18 11:27:22 +0200,2020-04-18 11:36:09 +0200,0.15275899999999998
2020-04-18 11:37:24 +0200,2020-04-18 11:47:20 +0200,0.200548
2020-04-18 11:47:23 +0200,2020-04-18 11:57:10 +0200,0.229871
2020-04-18 11:57:40 +0200,2020-04-18 12:07:12 +0200,0.0632971
2020-04-18 12:07:49 +0200,2020-04-18 12:17:38 +0200,0.133758
2020-04-18 12:22:43 +0200,2020-04-18 12:32:40 +0200,0.09691
2020-04-18 12:32:43 +0200,2020-04-18 12:40:42 +0200,0.118976
2020-04-18 12:43:10 +0200,2020-04-18 12:53:09 +0200,0.196575
2020-04-18 12:53:09 +0200,2020-04-18 13:01:58 +0200,0.17657799999999998
2020-04-18 13:03:13 +0200,2020-04-18 13:13:13 +0200,0.317763
2020-04-18 13:13:13 +0200,2020-04-18 13:22:57 +0200,0.12651500000000002
2020-04-18 13:32:07 +0200,2020-04-18 13:42:06 +0200,0.28230700000000003
2020-04-18 13:43:26 +0200,2020-04-18 13:53:23 +0200,0.309483
2020-04-18 13:53:25 +0200,2020-04-18 14:01:45 +0200,0.166965
2020-04-18 14:03:52 +0200,2020-04-18 14:12:49 +0200,0.23024699999999998
2020-04-18 14:15:13 +0200,2020-04-18 14:21:23 +0200,0.07227
2020-04-18 14:27:03 +0200,2020-04-18 14:36:27 +0200,0.216022
2020-04-18 14:39:17 +0200,2020-04-18 14:48:26 +0200,0.16843
2020-04-18 14:49:51 +0200,2020-04-18 14:59:50 +0200,0.151599
2020-04-18 14:59:50 +0200,2020-04-18 15:09:49 +0200,0.26458000000000004
2020-04-18 15:09:49 +0200,2020-04-18 15:19:33 +0200,0.308253
2020-04-18 15:19:48 +0200,2020-04-18 15:29:47 +0200,0.300288
2020-04-18 15:29:47 +0200,2020-04-18 15:39:33 +0200,0.36685500000000004
2020-04-18 15:41:08 +0200,2020-04-18 15:51:09 +0200,0.24015
2020-04-18 15:51:09 +0200,2020-04-18 16:01:10 +0200,0.21100000000000002
2020-04-18 16:01:10 +0200,2020-04-18 16:02:10 +0200,0.07918
2020-04-18 16:13:19 +0200,2020-04-18 16:13:44 +0200,0.03007
2020-04-18 17:32:21 +0200,2020-04-18 17:33:48 +0200,0.04634
2020-04-18 18:26:06 +0200,2020-04-18 18:26:18 +0200,0.01901
2020-04-18 18:47:09 +0200,2020-04-18 18:47:11 +0200,0.00288
2020-04-18 23:30:52 +0200,2020-04-18 23:30:57 +0200,0.013059999999999999
2020-04-19 10:50:43 +0200,2020-04-19 10:51:03 +0200,0.0219
2020-04-19 11:09:12 +0200,2020-04-19 11:16:44 +0200,0.01511
2020-04-19 12:09:05 +0200,2020-04-19 12:09:48 +0200,0.02992
2020-04-19 13:32:20 +0200,2020-04-19 13:36:48 +0200,0.18684
2020-04-19 13:53:24 +0200,2020-04-19 14:02:58 +0200,0.38516999999999996
2020-04-19 14:04:08 +0200,2020-04-19 14:14:08 +0200,0.52446
2020-04-19 14:14:08 +0200,2020-04-19 14:22:27 +0200,0.46075
2020-04-19 14:22:27 +0200,2020-04-19 14:29:59 +0200,0.38013
2020-04-19 15:05:03 +0200,2020-04-19 15:06:51 +0200,0.1035
2020-04-19 15:06:51 +0200,2020-04-19 15:15:20 +0200,0.47171
2020-04-19 15:15:20 +0200,2020-04-19 15:25:19 +0200,0.48783999999999994
2020-04-19 15:25:19 +0200,2020-04-19 15:35:18 +0200,0.50348
2020-04-19 15:35:18 +0200,2020-04-19 15:45:17 +0200,0.46263000000000004
2020-04-19 15:45:17 +0200,2020-04-19 15:50:57 +0200,0.26728
2020-04-19 15:57:36 +0200,2020-04-19 16:05:48 +0200,0.029230000000000003
2020-04-19 16:37:09 +0200,2020-04-19 16:38:27 +0200,0.06421
2020-04-19 16:38:27 +0200,2020-04-19 16:47:26 +0200,0.46611
2020-04-19 16:47:26 +0200,2020-04-19 16:57:23 +0200,0.33766999999999997
2020-04-19 16:57:53 +0200,2020-04-19 17:05:48 +0200,0.44788
2020-04-19 17:23:09 +0200,2020-04-19 17:30:18 +0200,0.22351999999999997
2020-04-19 18:18:51 +0200,2020-04-19 18:28:40 +0200,0.4034
2020-04-19 18:29:18 +0200,2020-04-19 18:36:52 +0200,0.20314000000000002
2020-04-19 18:39:27 +0200,2020-04-19 18:46:44 +0200,0.32141
2020-04-19 18:54:53 +0200,2020-04-19 19:04:40 +0200,0.03533
2020-04-19 19:05:40 +0200,2020-04-19 19:13:22 +0200,0.04219
2020-04-19 19:21:54 +0200,2020-04-19 19:25:54 +0200,0.07277
2020-04-19 19:45:50 +0200,2020-04-19 19:46:50 +0200,0.0161
2020-04-19 20:33:50 +0200,2020-04-19 20:43:51 +0200,0.17628
2020-04-19 20:43:51 +0200,2020-04-19 20:52:27 +0200,0.26384
2020-04-19 20:57:11 +0200,2020-04-19 21:07:05 +0200,0.65187
2020-04-19 21:07:20 +0200,2020-04-19 21:08:05 +0200,0.038380000000000004
2020-04-19 22:09:50 +0200,2020-04-19 22:10:00 +0200,0.016819999999999998
2020-04-19 23:45:48 +0200,2020-04-19 23:55:04 +0200,0.01415
2020-04-19 23:56:07 +0200,2020-04-20 00:06:06 +0200,0.26668000000000003
2020-04-20 00:06:06 +0200,2020-04-20 00:15:28 +0200,0.38187
2020-04-20 00:16:25 +0200,2020-04-20 00:26:26 +0200,0.24899000000000002
2020-04-20 00:26:26 +0200,2020-04-20 00:35:15 +0200,0.56334
2020-04-20 00:36:32 +0200,2020-04-20 00:36:47 +0200,0.02093
2020-04-20 09:58:38 +0200,2020-04-20 10:07:44 +0200,0.040619999999999996
2020-04-20 10:32:01 +0200,2020-04-20 10:35:41 +0200,0.02865
2020-04-20 10:48:35 +0200,2020-04-20 10:48:55 +0200,0.02502
2020-04-20 11:04:04 +0200,2020-04-20 11:13:13 +0200,0.23756
2020-04-20 11:14:07 +0200,2020-04-20 11:24:06 +0200,0.16316
2020-04-20 11:25:08 +0200,2020-04-20 11:35:09 +0200,0.32761999999999997
2020-04-20 11:35:09 +0200,2020-04-20 11:36:51 +0200,0.07916000000000001
2020-04-20 13:11:16 +0200,2020-04-20 13:17:13 +0200,0.11548
2020-04-20 13:27:25 +0200,2020-04-20 13:34:47 +0200,0.2135
2020-04-20 14:38:55 +0200,2020-04-20 14:48:56 +0200,0.24896
2020-04-20 14:49:01 +0200,2020-04-20 14:58:27 +0200,0.18885
2020-04-20 15:03:27 +0200,2020-04-20 15:09:06 +0200,0.2907
2020-04-20 15:29:29 +0200,2020-04-20 15:29:31 +0200,0.005679999999999999
2020-04-20 15:41:03 +0200,2020-04-20 15:49:34 +0200,0.41368
2020-04-20 17:12:28 +0200,2020-04-20 17:20:47 +0200,0.38563000000000003
2020-04-20 17:35:45 +0200,2020-04-20 17:36:02 +0200,0.02563
2020-04-20 17:51:07 +0200,2020-04-20 17:51:57 +0200,0.03652
2020-04-20 18:01:43 +0200,2020-04-20 18:04:21 +0200,0.031939999999999996
2020-04-20 19:01:48 +0200,2020-04-20 19:01:51 +0200,0.0049
2020-04-20 19:15:35 +0200,2020-04-20 19:25:34 +0200,0.23221
2020-04-20 19:25:34 +0200,2020-04-20 19:34:05 +0200,0.2112
2020-04-20 19:36:22 +0200,2020-04-20 19:46:01 +0200,0.34309
2020-04-20 19:46:41 +0200,2020-04-20 19:48:51 +0200,0.04793
2020-04-20 19:59:20 +0200,2020-04-20 20:00:15 +0200,0.04711
2020-04-20 20:16:30 +0200,2020-04-20 20:16:50 +0200,0.023180000000000003
2020-04-20 20:29:32 +0200,2020-04-20 20:29:34 +0200,0.00656
2020-04-20 20:39:41 +0200,2020-04-20 20:46:15 +0200,0.02266
2020-04-20 20:55:42 +0200,2020-04-20 21:05:24 +0200,0.0132
2020-04-20 21:37:04 +0200,2020-04-20 21:37:06 +0200,0.0027600000000000003
2020-04-21 09:12:02 +0200,2020-04-21 09:13:05 +0200,0.03442
2020-04-21 10:11:26 +0200,2020-04-21 10:15:53 +0200,0.03142
2020-04-21 10:42:52 +0200,2020-04-21 10:47:59 +0200,0.0426
2020-04-21 10:56:36 +0200,2020-04-21 11:06:35 +0200,0.24379
2020-04-21 11:06:35 +0200,2020-04-21 11:16:09 +0200,0.46284
2020-04-21 11:22:08 +0200,2020-04-21 11:31:50 +0200,0.2696
2020-04-21 11:32:15 +0200,2020-04-21 11:35:26 +0200,0.11975
2020-04-21 11:56:13 +0200,2020-04-21 12:00:09 +0200,0.15755999999999998
2020-04-21 14:02:20 +0200,2020-04-21 14:12:19 +0200,0.37454
2020-04-21 14:12:19 +0200,2020-04-21 14:13:31 +0200,0.06863
2020-04-21 14:24:23 +0200,2020-04-21 14:29:10 +0200,0.20337
2020-04-21 16:14:29 +0200,2020-04-21 16:16:18 +0200,0.10918
2020-04-21 16:48:59 +0200,2020-04-21 16:52:56 +0200,0.12627
2020-04-21 17:20:43 +0200,2020-04-21 17:20:45 +0200,0.0044
2020-04-21 17:48:27 +0200,2020-04-21 17:58:26 +0200,0.30949
2020-04-21 17:58:26 +0200,2020-04-21 18:08:25 +0200,0.29574
2020-04-21 18:08:25 +0200,2020-04-21 18:18:24 +0200,0.08167
2020-04-21 18:18:24 +0200,2020-04-21 18:19:52 +0200,0.08202999999999999
2020-04-21 19:33:56 +0200,2020-04-21 19:34:11 +0200,0.009470000000000001
2020-04-21 19:45:17 +0200,2020-04-21 19:55:18 +0200,0.06638
2020-04-21 19:55:18 +0200,2020-04-21 20:04:32 +0200,0.30329
2020-04-21 20:07:07 +0200,2020-04-21 20:12:44 +0200,0.03198
2020-04-21 20:17:48 +0200,2020-04-21 20:17:53 +0200,0.0027600000000000003
2020-04-21 21:58:25 +0200,2020-04-21 22:08:01 +0200,0.308408
2020-04-21 22:09:38 +0200,2020-04-21 22:19:04 +0200,0.16376
2020-04-21 22:20:28 +0200,2020-04-21 22:30:19 +0200,0.17464000000000002
2020-04-21 22:38:44 +0200,2020-04-21 22:39:19 +0200,0.026680000000000002
2020-04-21 23:39:33 +0200,2020-04-21 23:39:51 +0200,0.02095
2020-04-22 07:47:10 +0200,2020-04-22 07:47:13 +0200,0.012240000000000001
2020-04-22 09:50:02 +0200,2020-04-22 09:50:20 +0200,0.02138
2020-04-22 10:46:44 +0200,2020-04-22 10:47:24 +0200,0.0268
2020-04-22 11:00:10 +0200,2020-04-22 11:10:09 +0200,0.20494
2020-04-22 11:10:09 +0200,2020-04-22 11:17:55 +0200,0.10943
2020-04-22 11:21:27 +0200,2020-04-22 11:31:28 +0200,0.21869
2020-04-22 11:31:28 +0200,2020-04-22 11:35:25 +0200,0.14769000000000002
2020-04-22 12:01:38 +0200,2020-04-22 12:11:24 +0200,0.096
2020-04-22 13:40:47 +0200,2020-04-22 13:50:01 +0200,0.19487000000000002
2020-04-22 13:54:18 +0200,2020-04-22 13:54:23 +0200,0.004379999999999999
2020-04-22 14:06:30 +0200,2020-04-22 14:08:42 +0200,0.11283
2020-04-22 14:23:14 +0200,2020-04-22 14:33:13 +0200,0.12664
2020-04-22 14:33:13 +0200,2020-04-22 14:35:00 +0200,0.0657
2020-04-22 17:51:37 +0200,2020-04-22 18:01:26 +0200,0.16744
2020-04-22 18:02:20 +0200,2020-04-22 18:02:35 +0200,0.02263
2020-04-22 18:32:51 +0200,2020-04-22 18:42:40 +0200,0.18495
2020-04-22 18:43:07 +0200,2020-04-22 18:50:36 +0200,0.07293999999999999
2020-04-22 18:53:51 +0200,2020-04-22 19:03:49 +0200,0.5967899999999999
2020-04-22 19:03:49 +0200,2020-04-22 19:13:23 +0200,0.15746
2020-04-22 19:13:53 +0200,2020-04-22 19:19:43 +0200,0.24448000000000003
2020-04-22 19:39:06 +0200,2020-04-22 19:44:46 +0200,0.02024
2020-04-22 19:51:32 +0200,2020-04-22 19:56:22 +0200,0.0378
2020-04-22 20:27:38 +0200,2020-04-22 20:27:41 +0200,0.0112
2020-04-22 21:00:15 +0200,2020-04-22 21:01:22 +0200,0.03032
2020-04-22 21:35:51 +0200,2020-04-22 21:36:16 +0200,0.02241
2020-04-23 08:53:05 +0200,2020-04-23 09:00:17 +0200,0.05649
2020-04-23 09:25:52 +0200,2020-04-23 09:26:12 +0200,0.02111
2020-04-23 11:30:26 +0200,2020-04-23 11:35:03 +0200,0.04923
2020-04-23 12:16:27 +0200,2020-04-23 12:20:27 +0200,0.02593
2020-04-23 12:28:28 +0200,2020-04-23 12:38:28 +0200,0.55757
2020-04-23 12:38:28 +0200,2020-04-23 12:48:00 +0200,0.18766
2020-04-23 12:49:05 +0200,2020-04-23 12:58:56 +0200,0.57423
2020-04-23 12:59:54 +0200,2020-04-23 13:03:34 +0200,0.08802
2020-04-23 13:33:24 +0200,2020-04-23 13:36:11 +0200,0.0499
2020-04-23 14:34:35 +0200,2020-04-23 14:39:17 +0200,0.26815
2020-04-23 14:55:06 +0200,2020-04-23 14:57:30 +0200,0.16739
2020-04-23 16:56:28 +0200,2020-04-23 17:06:27 +0200,0.59202
2020-04-23 17:06:27 +0200,2020-04-23 17:16:27 +0200,0.28021
2020-04-23 17:16:27 +0200,2020-04-23 17:24:26 +0200,0.42836
2020-04-23 19:33:44 +0200,2020-04-23 19:37:04 +0200,0.05262000000000001
2020-04-23 19:48:20 +0200,2020-04-23 19:54:49 +0200,0.04081
2020-04-23 20:00:24 +0200,2020-04-23 20:10:23 +0200,0.2536
2020-04-23 20:10:23 +0200,2020-04-23 20:19:42 +0200,0.39224000000000003
2020-04-23 21:10:01 +0200,2020-04-23 21:10:04 +0200,0.011040000000000001
2020-04-23 22:03:21 +0200,2020-04-23 22:03:59 +0200,0.04004
2020-04-23 22:34:49 +0200,2020-04-23 22:34:54 +0200,0.012240000000000001
2020-04-23 23:09:38 +0200,2020-04-23 23:11:33 +0200,0.03383
2020-04-24 00:14:12 +0200,2020-04-24 00:15:46 +0200,0.022119999999999997
2020-04-24 00:28:27 +0200,2020-04-24 00:28:30 +0200,0.007109999999999999
2020-04-24 00:45:38 +0200,2020-04-24 00:45:41 +0200,0.007809999999999999
2020-04-24 10:23:08 +0200,2020-04-24 10:23:45 +0200,0.03898
2020-04-24 10:35:29 +0200,2020-04-24 10:35:36 +0200,0.007909999999999999
2020-04-24 11:14:51 +0200,2020-04-24 11:14:56 +0200,0.00731
2020-04-24 11:47:04 +0200,2020-04-24 11:49:44 +0200,0.03324
2020-04-24 12:18:55 +0200,2020-04-24 12:19:13 +0200,0.018580000000000003
2020-04-24 12:44:25 +0200,2020-04-24 12:54:17 +0200,0.06602999999999999
2020-04-24 12:55:09 +0200,2020-04-24 13:00:36 +0200,0.01228
2020-04-24 13:13:20 +0200,2020-04-24 13:13:25 +0200,0.00674
